,label,tweet
293,1,"Today I don't feel like doing anything|
"
294,0,"http://t.co/TUqXSWNBuP In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should... http://t.co/nMYE90O4in
"
295,0,"@alewnes7 he def came out the closet on that AND 1 dunk #rudygay
"
296,1,"People at my school only talk about sex and drugs. So awesome 
"
297,1,"Perfect time to get really sick  :tired_face::face_with_medical_mask:
"
298,1,"@nelsonicolee funny 
"
299,0,"The #hardest thing's  #knowing & #having the #faith to #keep #going http://t.co/qMBU7EEag3
"
300,1,"Bush 'fully informed' of CIA methods http://t.co/qRvvPVrjVh No?? Really?? Shocking... 
"
301,0,"Your Jedi mind tricks don't work on me service guy. |Glad I dropped the car off for the oil change instead of Av.
"
302,1,"I often worry that wealth doesn't  have enough influence in society, so pleased to see this being addressed  http://t.co/2U3PerpZQz
"
303,0,"@TheView,@WhoopiGoldberg, women say 1 man asltd them, y so long 2 say sumtin? & the young 1s, where the parents? Hotel wit grn ass man? Smh
"
304,0,"Some ""new"" vinyl on the turntable tonight. Here's to you Joe. @TheClash #JoeStrummer #Sandinista http://t.co/2N3ZjJZYQo
"
305,1,"@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat 
"
306,0,"To all those who held back in #2014 start again in #2015 as.. ""@SanFranciscoVC: It's never too late to start! http://t.co/01ziUH8myE""
"
307,1,"i'm so funny 
"
308,0,"Song of the Day: ""Love Like Winter"" - A Fire Inside.
"
309,1,"Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... 
"
310,1,"Oh sprints I love you  http://t.co/sEW8Im7i0u
"
311,0,"#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu, #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU
"
312,1,"Heading to my nanas place its going to be so fun 
"
313,1,"Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo 
"
314,1,"Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them 
"
315,0,"@SonyProUSA its my workhorse, practically glued to my hand https://t.co/6Sa7ggGTxj
"
316,1,"Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive  http://t.co/XZuXjZ9qsN
"
317,0,"Bet that was #limbs in the Sunderland end
"
318,1,"Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining 
"
319,1,"You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself  #slowclap
"
320,0,"@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging  #fulfilling
"
321,0,"@parisbreedenw You need to, it's an experience to say the least
"
322,0,"@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes:
"
323,1,"@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. 
"
324,1,"$BIDU up 2%. Officially announced Uber stake. $BIDU has market cap of $78.6 billion. Uber should top that in next VC round, right? 
"
325,0,"Check this out!| so #ugly #christmas #sweater|#ebayipad|http://t.co/Sp5bMZz3T2
"
326,1,"I just love not being able to sleep..  #sotired
"
327,1,"""@GarnetNGold22: So PSN and Xbox Live are both down on a day many people get new video games.""||North Korean hack? :tired_face:
"
328,1,"@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. 
"
329,1,"I seriously loveeeee how much you care 
"
330,1,"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming.  #somadatBandHandadorama
"
331,0,"dayumm!! chtis brown is ma maaayuun!!:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/DNgdZhBKuH
"
332,0,"@BudweiserIndia Now, Tomorrow productivity at work would be hampered. #GetMeToEVC
"
333,0,"@CraziestSex: Stay faithful or stay single
"
334,1,"Absolutely love waking up to snow 
"
335,0,"@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.
"
336,0,"4. ""Yes"" was the reply. These are public dollars being used. What's with this lack of transparency around Union Pearson Express? #TOpoli
"
337,1,"@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft
"
338,1,"@amandakaschube Like I need to be reminded of BP Cup competition dates! 
"
339,0,"@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.
"
340,1,"@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! 
"
341,0,"MORON, no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck
"
342,0,"Your friends will bring you down because they fucked up what they had males & females  me fool !
"
343,0,"@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.
"
344,1,"@MarkXA and we know abt the ""goal"" that (never) crossed the line  #holierthanthou #henryisalegend
"
345,1,"@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence 
"
346,1,"Aw thanks mother nature. Merry Christmas to you too! 
"
347,1,"What an eventful day...  :victory_hand:️
"
348,0,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO
"
349,0,"@cwmmate @jimrome No, it isn't. WR's are dime a dozen and completely replaceable. Which is why the Packers won't overspend to retain him.
"
350,0,"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5
"
351,1,"I got tampons!  http://t.co/lnWQtxriUZ
"
352,1,"For those who CAN hear us, @cbcjones talks about NB Power's record number of outages. 7:13  #transmitterproblems
"
353,0,"#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1
"
354,0,"@kennisibueno You truly are my son.
"
355,1,"I just love 160 question tests in the morning. 
"
356,0,"At http://t.co/pMUxNeOvrn -- #Sketch #today #spudshed #fresh #fruit  .only.for.eating #for.drawing.as.well #drawing #Perth
"
357,1,"@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you?? 
"
358,0,"This is what  looks like, right? http://t.co/WdwI96OWwI
"
359,0,"Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?
"
360,1,"""Let's all do only squats and deadlifts until we hurt ourselves"" --really really good trainers #fitnessmotivation 
"
361,0,"#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k
"
362,0,"First photos of the Infiniti Vision GT concept emerge http://t.co/quWYbjWq6V
"
363,0,"@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.
"
364,1,"@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love? 
"
365,1,"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"" 
"
366,1,"I'm such a good friend...  http://t.co/c1sNYAVVDp
"
367,1,"@Bad_Cat_ Wow, that is just so funny... 
"
368,1,"Just flossed and then ate right after #inconvenient 
"
369,0,"@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement
"
370,0,"@edryden33 ill see if I can :winking_face:
"
371,0,"Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000's http://t.co/e3YYx07tgQ
"
372,0,"I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:
"
373,0,"@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!
"
374,0,"replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k
"
375,1,"I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada
"
376,1,"BBC News - New Forest road safety campaign donkey killed by car http://t.co/Ft5VPVZCU0 
"
377,0,"Suppose I best move my arse to the #gym. Anything to put off wrapping presents :confused_face::wrapped_present: #christmas #chore
"
378,0,"Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode
"
379,0,"I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares! http://t.co/KPGul80o2g
"
380,1,"Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask 
"
381,0,"Happy new year to meeeee... http://t.co/ZLtXiVB7qH
"
382,0,"@nfullers98 Georgia's nativity play in the morning too..
"
383,1,"Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|
"
384,0,"Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:
"
385,0,"Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState
"
386,0,"You can spit on a rose but it's still a rose.  #contempt    #mockery
"
387,1,"@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great 
"
388,0,"@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3
"
389,1,"Half the world is starving, the other half is struggling to lose weight! | #SickWorld
"
390,0,"@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha
"
391,0,"dats how u kno its winter http://t.co/UwvIqcpH8K
"
392,1,"I like creepy guys that ask me random questions at swic 
"
393,1,"Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba 
"
394,0,"Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and 
"
395,1,"@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. 
"
396,1,"Marvin Lewis clearly thinks very highly of Johnny Football  #norespect @amicsta
"
397,1,"Finals Week is draining my body so much that it's ruining my life in other places. Lovely... 
"
398,1,"About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR
"
399,0,"just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours   #BLESSED
"
400,1,"Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:
"
401,0,"I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe
"
402,1,"@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath 
"
403,0,"Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient'
"
404,1,"Love working hard trying to fix other people's fuck ups 
"
405,1,"Went neck deep in a swamp today so that was fun  #chilly
"
406,0,"And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.
"
407,0,"Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN
"
408,0,"http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;
"
409,1,"Nothing like waiting at an airport. #youcanthearit 
"
410,1,"I love my customers #annoying#stoptalking
"
411,1,"@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup
"
412,0,"just one of those nights :pensive_face:
"
413,1,"@Suuism why? university always helping 
"
414,1,"That one time I didn't feel in over my head. 
"
415,1,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers 
"
416,1,"Today I'll lecture on CRM investments & shareholder value ... So excited ....  :smirking_face: I'm sleepy :sleeping_face:
"
417,1,"can't wait for the 3:30 hour drive back home.    #betarocks15
"
418,1,"Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18
"
419,1,"@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals
"
420,1,"Double standards are always a fun thing 
"
421,0,"It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean
"
422,0,"Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen
"
423,1,"So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday 
"
424,0,"Ceeeeebz work, allow dat ting fam
"
425,0,"Had no sleep and have got school now  happy:pouting_face:
"
426,1,"love, love, love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:
"
427,1,"@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180
"
428,0,"there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker
"
